"date","material","colada","prod"
2023-07-06,303710,"B00015388",132.72
2023-07-07,303551,"B00015398",135.024
2023-07-07,303551,"B00015399",132.211
2023-07-07,303551,"B00015400",129.398
2023-07-07,303551,"B00015401",118.146
2023-07-07,303551,"B00015402",129.536
2023-07-07,303551,"B00015403",118.272
2023-07-07,303551,"B00015404",126.72
2023-07-07,303551,"B00015405",132.54
2023-07-07,303551,"B00015406",126.9
2023-07-07,303551,"B00015407",129.72
2023-07-07,303551,"B00015408",126.225
2023-07-07,303777,"B00015389",136.71
2023-07-07,303777,"B00015390",133.92
2023-07-07,303777,"B00015391",133.92
2023-07-07,303777,"B00015392",128.524
2023-07-07,303777,"B00015393",134.112
2023-07-07,303777,"B00015394",128.524
2023-07-07,303777,"B00015395",125.73
2023-07-07,303777,"B00015396",128.34
2023-07-07,303777,"B00015397",150.49
2023-07-08,303452,"B00015409",150.66
2023-07-08,303452,"B00015410",134.016
2023-07-08,303452,"B00015411",136.808
2023-07-08,303452,"B00015412",131.224
2023-07-08,303452,"B00015413",134.016
2023-07-08,303452,"B00015414",133.92
2023-07-08,303452,"B00015415",133.92
2023-07-08,303452,"B00015416",134.16
2023-07-08,303452,"B00015417",134.16
2023-07-08,303452,"B00015418",134.16
2023-07-08,303452,"B00015419",134.16
2023-07-08,303452,"B00015420",134.16
2023-07-08,303452,"B00015421",139.75
2023-07-08,303452,"B00015422",142.545
2023-07-08,303452,"B00015423",136.955
2023-07-08,303452,"B00015424",142.29
2023-07-08,303452,"B00015425",142.29
2023-07-08,303452,"B00015426",122.98
2023-07-08,303452,"B00015427",136.955
2023-07-08,303452,"B00015428",128.57
2023-07-08,303452,"B00015429",142.545
2023-07-08,303452,"B00015430",105.835
2023-07-09,303661,"B00015431",139.15
2023-07-09,303661,"B00015432",139.15
2023-07-09,303661,"B00015433",136.367
2023-07-09,303661,"B00015434",133.584
2023-07-09,303661,"B00015435",136.367
2023-07-09,303661,"B00015436",133.392
2023-07-09,303661,"B00015437",138.95
2023-07-09,303661,"B00015438",136.171
2023-07-09,303661,"B00015439",133.392
2023-07-09,303661,"B00015440",141.729
2023-07-09,303661,"B00015441",133.392
2023-07-09,303661,"B00015442",130.425
2023-07-09,303661,"B00015443",113.775
2023-07-09,303661,"B00015444",130.425
2023-07-09,303661,"B00015445",127.65
2023-07-09,303661,"B00015446",133.344
2023-07-09,303661,"B00015447",136.122
2023-07-09,303661,"B00015448",138.9
2023-07-09,303661,"B00015449",144.456
2023-07-09,303661,"B00015450",116.592
2023-07-09,303661,"B00015451",141.576
2023-07-09,303661,"B00015452",141.576
2023-07-09,303661,"B00015453",141.576
2023-07-09,303661,"B00015454",116.592
2023-07-10,303463,"B00015473",115.538
2023-07-10,303463,"B00015474",115.538
2023-07-10,303463,"B00015475",70.45
2023-07-10,303661,"B00015455",141.78
2023-07-10,303661,"B00015456",144.56
2023-07-10,303661,"B00015457",133.44
2023-07-10,303661,"B00015458",144.56
2023-07-10,303661,"B00015459",136.22
2023-07-10,303661,"B00015460",138.9
2023-07-10,303661,"B00015461",144.456
2023-07-10,303661,"B00015462",133.344
2023-07-10,303661,"B00015463",136.122
2023-07-10,303661,"B00015464",136.122
2023-07-10,303661,"B00015465",144.664
2023-07-10,303661,"B00015466",133.536
2023-07-10,303661,"B00015467",130.754
2023-07-10,303661,"B00015468",139.1
2023-07-10,303661,"B00015469",130.331
2023-07-10,303661,"B00015470",130.331
2023-07-10,303661,"B00015471",130.331
2023-07-10,303661,"B00015472",113.693
2023-07-11,303710,"B00015476",144.56
2023-07-11,303710,"B00015477",133.44
2023-07-11,303710,"B00015478",138.9
2023-07-11,303710,"B00015479",133.344
2023-07-11,303710,"B00015480",141.678
2023-07-11,303710,"B00015481",139.05
2023-07-11,303710,"B00015482",136.269
2023-07-11,303710,"B00015483",133.488
2023-07-11,303710,"B00015484",141.831
2023-07-11,303710,"B00015485",141.525
2023-07-11,303710,"B00015486",132.845
2023-07-11,303710,"B00015487",125.55
2023-07-11,303710,"B00015488",139.5
2023-07-11,303710,"B00015489",122.76
2023-07-11,303710,"B00015490",139.5
2023-07-11,303710,"B00015491",124.83
2023-07-11,303710,"B00015492",141.474
2023-07-11,303710,"B00015493",135.926
2023-07-11,303710,"B00015494",135.926
2023-07-11,303710,"B00015495",133.152
2023-07-11,303710,"B00015496",94.418
2023-07-11,303710,"B00015497",133.296
2023-07-11,303710,"B00015498",143.873
2023-07-12,303454,"B00015511",143.584
2023-07-12,303454,"B00015512",107.688
2023-07-12,303454,"B00015513",123.072
2023-07-12,303454,"B00015514",130.764
2023-07-12,303454,"B00015515",130.764
2023-07-12,303454,"B00015516",127.5
2023-07-12,303454,"B00015517",102
2023-07-12,303460,"B00015510",158.822
2023-07-12,303460,"B00015518",151.85
2023-07-12,303661,"B00015499",133.728
2023-07-12,303661,"B00015500",128.156
2023-07-12,303661,"B00015501",136.514
2023-07-12,303661,"B00015502",133.728
2023-07-12,303661,"B00015503",134.016
2023-07-12,303661,"B00015504",139.6
2023-07-12,303661,"B00015505",136.808
2023-07-12,303661,"B00015506",136.808
2023-07-12,303661,"B00015507",133.92
2023-07-12,303661,"B00015508",128.34
2023-07-12,303661,"B00015509",103.23
2023-07-13,303480,"B00015519",141.984
2023-07-13,303480,"B00015520",133.632
2023-07-13,303480,"B00015521",133.632
2023-07-13,303480,"B00015522",136.416
2023-07-13,303480,"B00015523",136.416
2023-07-13,303480,"B00015524",137.151
2023-07-13,303480,"B00015525",139.95
2023-07-13,303480,"B00015526",120.357
2023-07-13,303710,"B00015527",163.725
2023-07-13,303710,"B00015528",136.122
2023-07-13,303710,"B00015529",136.122
2023-07-13,303710,"B00015530",136.122
2023-07-13,303710,"B00015531",133.2
2023-07-13,303710,"B00015532",135.975
2023-07-13,303710,"B00015533",133.344
2023-07-13,303710,"B00015534",136.122
2023-07-13,303710,"B00015535",136.122
2023-07-13,303710,"B00015536",144.456
2023-07-13,303710,"B00015537",135.975
2023-07-13,303710,"B00015538",135.975
2023-07-13,303710,"B00015539",130.425
2023-07-13,303710,"B00015540",138.75
2023-07-13,303710,"B00015541",135.975
2023-07-13,303710,"B00015542",120.525
2023-07-14,303460,"B00015553",127.53
2023-07-14,303460,"B00015558",131.4
2023-07-14,303460,"B00015563",137.88
2023-07-14,303466,"B00015554",136.5
2023-07-14,303466,"B00015555",137.7
2023-07-14,303466,"B00015556",124.95
2023-07-14,303466,"B00015557",136.62
2023-07-14,303466,"B00015559",136.14
2023-07-14,303466,"B00015560",130.05
2023-07-14,303466,"B00015561",127.5
2023-07-14,303466,"B00015562",136.26
2023-07-14,303466,"B00015564",149.13
2023-07-14,303466,"B00015565",61.2
2023-07-14,303661,"B00015543",142.392
2023-07-14,303661,"B00015544",134.016
2023-07-14,303661,"B00015545",142.392
2023-07-14,303661,"B00015546",139.6
2023-07-14,303661,"B00015547",136.808
2023-07-14,303661,"B00015548",139.85
2023-07-14,303661,"B00015549",137.053
2023-07-14,303661,"B00015550",139.85
2023-07-14,303661,"B00015551",142.647
2023-07-14,303661,"B00015552",142.647
2023-07-15,303661,"B00015566",136.269
2023-07-15,303661,"B00015567",139.05
2023-07-15,303661,"B00015568",136.269
2023-07-15,303661,"B00015569",133.68
2023-07-15,303661,"B00015570",139.55
2023-07-15,303661,"B00015571",133.968
2023-07-15,303661,"B00015572",133.776
2023-07-15,303661,"B00015573",139.55
2023-07-15,303661,"B00015574",133.776
2023-07-15,303661,"B00015575",139.35
2023-07-15,303661,"B00015576",139.35
2023-07-15,303661,"B00015577",136.563
2023-07-15,303661,"B00015578",137.004
2023-07-15,303661,"B00015579",125.82
2023-07-15,303661,"B00015580",137.004
2023-07-15,303661,"B00015581",137.004
2023-07-15,303661,"B00015582",137.004
2023-07-15,303661,"B00015583",139.6
2023-07-15,303661,"B00015584",136.808
2023-07-15,303661,"B00015585",136.808
2023-07-15,303661,"B00015586",136.808
2023-07-15,303661,"B00015587",125.64
2023-07-15,303661,"B00015588",122.848
2023-07-16,303661,"B00015589",133.344
2023-07-16,303661,"B00015590",130.566
2023-07-16,303661,"B00015591",136.122
2023-07-16,303661,"B00015592",144.456
2023-07-16,303661,"B00015593",136.122
2023-07-16,303661,"B00015594",142.749
2023-07-16,303661,"B00015595",131.553
2023-07-16,303661,"B00015596",139.95
2023-07-16,303661,"B00015597",139.95
2023-07-16,303661,"B00015598",139.4
2023-07-16,303661,"B00015599",133.824
2023-07-16,303661,"B00015600",139.4
2023-07-16,303661,"B00015601",142.188
2023-07-16,303661,"B00015602",139.8
2023-07-16,303661,"B00015603",142.596
2023-07-16,303661,"B00015604",145.392
2023-07-16,303661,"B00015605",139.8
2023-07-16,303661,"B00015606",145.392
2023-07-16,303661,"B00015607",139.8
2023-07-16,303661,"B00015608",134.784
2023-07-16,303661,"B00015609",146.016
2023-07-16,303661,"B00015610",137.592
2023-07-16,303661,"B00015611",134.064
2023-07-16,303661,"B00015612",125.685
2023-07-16,303661,"B00015613",131.178
2023-07-17,303661,"B00015614",131.13
2023-07-17,303661,"B00015615",133.92
2023-07-17,303661,"B00015616",131.13
2023-07-17,303661,"B00015617",142.29
2023-07-17,303661,"B00015618",142.647
2023-07-17,303661,"B00015619",139.85
2023-07-17,303661,"B00015620",137.053
2023-07-17,303661,"B00015621",137.053
2023-07-17,303661,"B00015622",139.6
2023-07-17,303661,"B00015623",142.392
2023-07-17,303661,"B00015624",139.6
2023-07-17,303661,"B00015625",139.6
2023-07-17,303661,"B00015626",134.016
2023-07-17,303661,"B00015627",145.08
2023-07-17,303661,"B00015628",136.71
2023-07-17,303661,"B00015629",142.29
2023-07-17,303661,"B00015630",141.117
2023-07-17,303661,"B00015631",141.117
2023-07-17,303661,"B00015632",141.117
2023-07-17,303661,"B00015633",133.488
2023-07-17,303661,"B00015634",139.05
2023-07-17,303661,"B00015635",114.021
2023-07-18,300490,"B00015636",143.598
2023-07-18,300490,"B00015637",139.916
2023-07-18,300490,"B00015638",139.916
2023-07-18,300490,"B00015639",139.916
2023-07-18,300490,"B00015640",136.8
2023-07-18,300490,"B00015641",142.272
2023-07-18,300490,"B00015642",138.624
2023-07-18,300490,"B00015643",136.8
2023-07-18,300490,"B00015644",136.8
2023-07-18,300490,"B00015645",143.794
2023-07-18,300490,"B00015646",136.725
2023-07-18,300490,"B00015647",140.371
2023-07-18,300490,"B00015648",140.371
2023-07-18,300490,"B00015649",142.194
2023-07-18,300490,"B00015650",133.079
2023-07-18,300490,"B00015651",134.902
2023-07-18,300490,"B00015652",140.371
2023-07-18,300490,"B00015653",140.217
2023-07-18,300490,"B00015654",145.68
2023-07-18,300490,"B00015655",134.754
2023-07-18,300490,"B00015656",138.396
2023-07-18,300490,"B00015657",118.144
2023-07-19,303456,"B00015669",133.6
2023-07-19,303456,"B00015670",127.4
2023-07-19,303456,"B00015671",129.82
2023-07-19,303456,"B00015673",130.6
2023-07-19,303456,"B00015674",132.6
2023-07-19,303456,"B00015675",124.8
2023-07-19,303456,"B00015676",140.778
2023-07-19,303456,"B00015677",127.743
2023-07-19,303456,"B00015678",138.171
2023-07-19,303456,"B00015679",141
2023-07-19,303460,"B00015668",126.8
2023-07-19,303460,"B00015672",124.64
2023-07-19,303460,"B00015680",135.22
2023-07-19,303661,"B00015658",137.4
2023-07-19,303661,"B00015659",145.644
2023-07-19,303661,"B00015660",140.148
2023-07-19,303661,"B00015661",137.4
2023-07-19,303661,"B00015662",140.148
2023-07-19,303661,"B00015663",131.952
2023-07-19,303661,"B00015664",142.948
2023-07-19,303661,"B00015665",137.25
2023-07-19,303661,"B00015666",142.948
2023-07-19,303661,"B00015667",143.909
2023-07-20,303661,"B00015681",138.9
2023-07-20,303661,"B00015682",133.344
2023-07-20,303661,"B00015683",141.678
2023-07-20,303661,"B00015684",138.9
2023-07-20,303661,"B00015685",122.232
2023-07-20,303661,"B00015686",136.171
2023-07-20,303661,"B00015687",138.95
2023-07-20,303661,"B00015688",136.171
2023-07-20,303661,"B00015689",138.95
2023-07-20,303661,"B00015690",138.55
2023-07-20,303661,"B00015691",141.321
2023-07-20,303661,"B00015692",144.092
2023-07-20,303661,"B00015693",121.968
2023-07-20,303661,"B00015694",130.472
2023-07-20,303661,"B00015695",138.75
2023-07-20,303661,"B00015696",144.352
2023-07-20,303661,"B00015697",141.576
2023-07-20,303661,"B00015698",144.352
2023-07-20,303661,"B00015699",138.7
2023-07-20,303661,"B00015700",138.7
2023-07-20,303661,"B00015701",138.7
2023-07-20,303661,"B00015702",138.7
2023-07-20,303661,"B00015703",135.975
2023-07-20,303661,"B00015704",135.975
2023-07-20,303661,"B00015705",105.095
2023-07-21,303458,"B00015721",165.24
2023-07-21,303458,"B00015725",141
2023-07-21,303466,"B00015722",129.693
2023-07-21,303466,"B00015723",127.15
2023-07-21,303466,"B00015724",122.064
2023-07-21,303466,"B00015726",134.779
2023-07-21,303466,"B00015727",127.15
2023-07-21,303466,"B00015728",107.1
2023-07-21,303466,"B00015729",112.2
2023-07-21,303479,"B00015706",142.1
2023-07-21,303479,"B00015707",134.75
2023-07-21,303479,"B00015708",137.2
2023-07-21,303479,"B00015709",134.75
2023-07-21,303479,"B00015710",137.2
2023-07-21,303479,"B00015711",139.593
2023-07-21,303479,"B00015712",137.144
2023-07-21,303479,"B00015713",144.491
2023-07-21,303479,"B00015714",134.695
2023-07-21,303479,"B00015715",137.816
2023-07-21,303479,"B00015716",145.199
2023-07-21,303479,"B00015717",127.972
2023-07-21,303479,"B00015718",135.355
2023-07-21,303479,"B00015719",134.75
2023-07-21,303479,"B00015720",105.35
2023-07-22,303661,"B00015730",147.923
2023-07-22,303661,"B00015731",139.55
2023-07-22,303661,"B00015732",142.341
2023-07-22,303661,"B00015733",133.968
2023-07-22,303661,"B00015734",139.55
2023-07-22,303661,"B00015735",136.759
2023-07-22,303661,"B00015736",142.341
2023-07-22,303661,"B00015737",142.341
2023-07-22,303661,"B00015738",136.759
2023-07-22,303661,"B00015739",142.953
2023-07-22,303661,"B00015740",128.938
2023-07-22,303661,"B00015741",128.938
2023-07-22,303661,"B00015742",142.953
2023-07-22,303661,"B00015743",139.5
2023-07-22,303661,"B00015744",131.13
2023-07-22,303661,"B00015745",136.71
2023-07-22,303661,"B00015746",106.02
2023-07-22,303661,"B00015747",160.26
2023-07-22,303661,"B00015748",161.82
2023-07-22,303661,"B00015749",112
2023-07-22,303661,"B00015750",140
2023-07-22,303661,"B00015751",134.4
2023-07-22,303661,"B00015752",133.92
2023-07-22,303661,"B00015753",122.37
2023-07-24,303480,"B00015754",139.1
2023-07-24,303480,"B00015755",147.446
2023-07-24,303480,"B00015756",130.754
2023-07-24,303480,"B00015757",130.754
2023-07-24,303480,"B00015758",125.55
2023-07-24,303480,"B00015759",131.13
2023-07-24,303480,"B00015760",131.13
2023-07-24,303480,"B00015761",133.92
2023-07-24,303480,"B00015762",130.942
2023-07-24,303480,"B00015763",133.728
2023-07-24,303480,"B00015764",133.728
2023-07-24,303480,"B00015765",111.44
2023-07-25,303456,"B00015778",133.62
2023-07-25,303456,"B00015779",135.72
2023-07-25,303456,"B00015780",133.11
2023-07-25,303456,"B00015781",133.11
2023-07-25,303456,"B00015782",130.477
2023-07-25,303456,"B00015784",135.671
2023-07-25,303456,"B00015785",137.641
2023-07-25,303456,"B00015786",132.447
2023-07-25,303456,"B00015787",135.044
2023-07-25,303456,"B00015788",129.85
2023-07-25,303456,"B00015789",96.089
2023-07-25,303460,"B00015777",132.32
2023-07-25,303460,"B00015783",140.48
2023-07-25,303661,"B00015766",134.16
2023-07-25,303661,"B00015767",136.759
2023-07-25,303661,"B00015768",131.177
2023-07-25,303661,"B00015769",136.759
2023-07-25,303661,"B00015770",136.759
2023-07-25,303661,"B00015771",139.65
2023-07-25,303661,"B00015772",136.857
2023-07-25,303661,"B00015773",134.064
2023-07-25,303661,"B00015774",136.857
2023-07-25,303661,"B00015775",142.545
2023-07-25,303661,"B00015776",130.058
2023-07-26,303661,"B00015790",130.942
2023-07-26,303661,"B00015791",133.728
2023-07-26,303661,"B00015792",142.086
2023-07-26,303661,"B00015793",136.514
2023-07-26,303661,"B00015794",139.3
2023-07-26,303661,"B00015795",137.004
2023-07-26,303661,"B00015796",137.053
2023-07-26,303661,"B00015797",137.053
2023-07-26,303661,"B00015798",134.208
2023-07-26,303661,"B00015799",139.8
2023-07-26,303661,"B00015800",136.808
2023-07-26,303661,"B00015801",142.392
2023-07-26,303661,"B00015802",136.808
2023-07-26,303661,"B00015803",136.808
2023-07-26,303661,"B00015804",136.808
2023-07-26,303661,"B00015805",136.808
2023-07-26,303661,"B00015806",139.6
2023-07-26,303661,"B00015807",142.392
2023-07-26,303661,"B00015808",131.224
2023-07-26,303976,"B00015809",111.2
2023-07-26,304115,"B00015810",112.4
2023-07-26,304115,"B00015811",97.96
2023-07-27,303661,"B00015812",133.536
2023-07-27,303661,"B00015813",133.536
2023-07-27,303661,"B00015814",139.1
2023-07-27,303661,"B00015815",133.536
2023-07-27,303661,"B00015816",134.16
2023-07-27,303661,"B00015817",139.75
2023-07-27,303661,"B00015818",134.16
2023-07-27,303661,"B00015819",136.955
2023-07-27,303661,"B00015820",140.35
2023-07-27,303661,"B00015821",140.35
2023-07-27,303661,"B00015822",140.35
2023-07-27,303661,"B00015823",134.736
2023-07-27,303661,"B00015824",145.964
2023-07-27,303661,"B00015825",139.8
2023-07-27,303661,"B00015826",137.004
2023-07-27,303661,"B00015827",145.392
2023-07-27,303661,"B00015828",137.004
2023-07-27,303661,"B00015829",148.188
2023-07-27,303661,"B00015830",134.208
2023-07-27,303661,"B00015831",148.294
2023-07-27,303661,"B00015832",145.496
2023-07-27,303661,"B00015833",134.304
2023-07-27,303661,"B00015834",142.698
2023-07-27,303661,"B00015835",95.132
2023-07-30,303661,"B00015836",139.5
2023-07-30,303661,"B00015837",136.71
2023-07-30,303661,"B00015838",139.5
2023-07-30,303661,"B00015839",136.71
2023-07-30,303661,"B00015840",164.669
2023-07-30,303661,"B00015841",114.431
2023-07-30,303661,"B00015842",136.759
2023-07-30,303661,"B00015843",133.968
2023-07-30,303661,"B00015844",133.824
2023-07-30,303661,"B00015845",139.4
2023-07-30,303661,"B00015846",89.216
2023-07-31,303661,"B00015847",136.71
2023-07-31,303661,"B00015848",136.71
2023-07-31,303661,"B00015849",131.13
2023-07-31,303661,"B00015850",136.71
2023-07-31,303661,"B00015851",133.92
2023-07-31,303661,"B00015852",133.92
2023-07-31,303661,"B00015853",133.92
2023-07-31,303661,"B00015854",131.13
2023-07-31,303661,"B00015855",134.16
2023-07-31,303661,"B00015856",136.955
2023-07-31,303661,"B00015857",136.955
2023-07-31,303661,"B00015858",142.545
2023-07-31,303661,"B00015859",139.75
2023-07-31,303661,"B00015860",136.808
2023-07-31,303661,"B00015861",134.016
2023-07-31,303661,"B00015862",133.728
2023-07-31,303661,"B00015863",142.086
2023-07-31,303661,"B00015864",136.514
2023-07-31,303661,"B00015865",142.086
2023-07-31,303661,"B00015866",128.156
2023-08-01,303661,"B00015867",131.177
2023-08-01,303661,"B00015868",133.968
2023-08-01,303661,"B00015869",142.341
2023-08-01,303661,"B00015870",142.341
2023-08-01,303661,"B00015871",133.968
2023-08-01,303661,"B00015872",136.759
2023-08-01,303661,"B00015873",142.341
2023-08-01,303661,"B00015874",136.71
2023-08-01,303661,"B00015875",136.71
2023-08-01,303661,"B00015876",136.71
2023-08-01,303661,"B00015877",142.29
2023-08-01,303661,"B00015878",133.968
2023-08-01,303661,"B00015879",131.177
2023-08-01,303661,"B00015880",136.759
2023-08-01,303661,"B00015881",139.55
2023-08-01,303661,"B00015882",138.808
2023-08-01,303989,"B00015883",109.116
2023-08-01,303989,"B00015884",95.948
2023-08-01,303989,"B00015885",116.91
2023-08-01,303989,"B00015886",113.114
2023-08-01,303989,"B00015887",116.91
2023-08-02,303458,"B00015901",103.5
2023-08-02,303458,"B00015912",98.4
2023-08-02,303466,"B00015902",133.95
2023-08-02,303466,"B00015903",135.256
2023-08-02,303466,"B00015904",132.704
2023-08-02,303466,"B00015905",125.048
